carwidth,horsepower,highwaympg,enginesize,carwidth.1,citympg,car_width_length,price
-0.8020466080937809,-0.8691507223869733,1.030071364134439,-0.8235577045652576,-0.8020466080937809,0.8337767518210647,-0.7590868744042715,6938.0
2.399104327719115,0.6771389303444946,-1.5715945955651158,0.0131652208545068,2.399104327719115,-1.2772085823775865,1.623660906464385,23875.0
-0.2532778762401468,0.1469824779794199,-0.0412028545653776,0.3934938233180362,-0.2532778762401468,-0.1405241716552358,0.0508491347363971,8449.0
-0.9849695187116632,-0.7366116092957046,0.5709538418345176,-0.9756891455506692,-0.9849695187116632,0.8337767518210647,-2.015285098088848,7129.0
-1.1678924293295423,-1.0458695398419982,0.2648754936345699,-0.9756891455506692,-1.1678924293295423,0.3466262900829144,-0.5676547883873213,8778.0
0.1582986726500852,-0.802881165841339,0.4179146677345437,-0.5192948225944342,0.1582986726500852,0.8337767518210647,0.0724784182885898,10698.0
1.2558361363573665,0.5445998172532259,-1.1124770732651943,1.0780853077523889,1.2558361363573665,-1.1148250951315364,1.1793010955021357,21485.0
-0.4362007868580227,-0.5157130874769235,0.4179146677345437,-0.5192948225944342,-0.4362007868580227,0.3466262900829144,-0.6117363581601638,9095.0
-0.2532778762401468,0.1469824779794199,-0.0412028545653776,0.3934938233180362,-0.2532778762401468,-0.1405241716552358,0.0508491347363971,11549.0
0.066837217341144,0.7875881912538851,-0.9594378991652204,0.6470462249603891,0.066837217341144,-0.9524416078854864,-0.1154231308740557,12964.0
-0.5276622421669639,2.157159026530328,-0.8063987250652467,1.61054535120133,-0.5276622421669639,-1.2772085823775865,-0.5236298666646872,22563.0
0.7985288598126671,1.1189359739820568,-0.8063987250652467,1.2809272290662712,0.7985288598126671,-0.9524416078854864,-0.1807034095252877,17199.0
0.3412215832679676,0.0144433648881512,-0.9594378991652204,0.1399414216756833,0.3412215832679676,-0.9524416078854864,0.4310130577784242,13295.0
-1.0764309740206044,-0.8912405745688514,1.030071364134439,-0.8489129447294929,-1.0764309740206044,0.9961602390671148,-0.5162978718445702,7349.0
0.3412215832679676,-0.4715333831131673,0.1118363195345961,-0.5446500627586695,0.3412215832679676,0.0218593155908142,0.6373023251652763,12290.0
0.4784137662313761,0.1028027736156636,-0.3472812027653253,0.2667176224968597,0.4784137662313761,-0.1405241716552358,1.0603431643348198,16515.0
-1.0764309740206044,-0.9133304267507296,1.1831105382344127,-1.02639962587914,-1.0764309740206044,0.9961602390671148,-1.475430339810991,6229.0
1.8960663235199415,0.3016114432525666,-0.8063987250652467,1.3316377093947418,1.8960663235199415,-0.4652911461473361,1.4229852826724676,28248.0
0.3412215832679676,0.2574317388888104,-0.8063987250652467,0.8498881462742713,0.3412215832679676,-0.7900581206394363,1.0533333565904102,24565.0
1.0271824980850168,-0.3169044178400205,-0.8063987250652467,0.5456252643034479,1.0271824980850168,0.0218593155908142,1.843821628807074,13860.0
-0.2532778762401468,0.1469824779794199,-0.0412028545653776,0.3934938233180362,-0.2532778762401468,-0.1405241716552358,0.0508491347363971,9639.0
-0.3447393315490815,-0.6040724962044359,-0.8063987250652467,-0.5700053029229047,-0.3447393315490815,-0.1405241716552358,-0.2679356012407614,9233.0
-0.8935080634027222,-0.9133304267507296,1.1831105382344127,-1.0010443857149045,-0.8935080634027222,0.9961602390671148,-0.7369436934075606,7395.0
-1.0764309740206044,-0.8912405745688514,1.030071364134439,-0.8489129447294929,-1.0764309740206044,0.9961602390671148,-0.8774277630421062,6649.0
-0.8020466080937809,-1.178408652933267,2.560463105134177,-0.5192948225944342,-0.8020466080937809,2.1328446497894653,-0.7590868744042715,7788.0
-1.1678924293295423,-1.0458695398419982,0.2648754936345699,-0.9756891455506692,-1.1678924293295423,0.3466262900829144,-0.5676547883873213,7898.0
2.8106808766093407,3.9464370532624553,-0.3472812027653253,1.8387425126794477,2.8106808766093407,-1.2772085823775865,0.4951627970011931,22563.0
-1.1678924293295423,-1.0458695398419982,1.1831105382344127,-0.9756891455506692,-1.1678924293295423,0.9961602390671148,-1.3850482312669248,6488.0
-0.8020466080937809,-0.8691507223869733,0.5709538418345176,-0.8235577045652576,-0.8020466080937809,0.5090097773289645,-0.7590868744042715,9258.0
0.7070674045037258,1.141025826163935,-0.9594378991652204,1.0273748274239185,0.7070674045037258,-0.9524416078854864,0.7223132411472843,15998.0
0.1582986726500852,0.942217156527032,-0.8063987250652467,1.2809272290662712,0.1582986726500852,-0.9524416078854864,0.7152367644210617,13499.0
-0.8935080634027222,-0.9133304267507296,0.1118363195345961,-1.0010443857149045,-0.8935080634027222,0.8337767518210647,-1.3099159887104086,5195.0
-1.0764309740206044,-0.1622754525668736,-0.0412028545653776,-0.8235577045652576,-1.0764309740206044,-0.1405241716552358,-1.475430339810991,8558.0
-1.1678924293295423,-0.8691507223869733,1.9483064087342816,-1.02639962587914,-1.1678924293295423,2.1328446497894653,-1.596322217122902,8916.5
-0.0703549656222644,-0.2064551569306299,0.1118363195345961,-0.5192948225944342,-0.0703549656222644,0.0218593155908142,-0.4357490974384695,10345.0
-0.2990086038946141,-1.2667680616607793,2.407423931034203,-0.8489129447294929,-0.2990086038946141,1.9704611625434156,-0.2824957163338836,7775.0
0.1582986726500852,-0.5598927918406797,0.2648754936345699,-0.2150319406236107,0.1582986726500852,0.1842428028368643,0.2306854119378525,10245.0
-0.4362007868580227,-0.2727247134762642,0.5709538418345176,-0.2657424209520813,-0.4362007868580227,0.3466262900829144,-0.1807034095252838,9549.0
